統計期,統計區,總計 (公噸),一般垃圾 (公噸),巨大垃圾 (公噸),資源垃圾 (公噸),廚餘 (公噸),平均每人每日一般廢棄物產生量 (公斤),ratio
2002-01-01,連江縣,0,0,0,0,0,0,NaN
2002-02-01,新北市,115644,110183,0,5462,0,1.144,20.17264738191139
2002-02-01,臺北市,74759,61272,0,13487,0,1.014,4.543041447319641
2002-02-01,桃園市,51870,47272,0,4598,0,1.05,10.28099173553719
2002-02-01,臺中市,60502,50432,0,10070,0,0.871,5.008142999006951
2002-02-01,臺中市(舊),20202,14706,0,5496,0,0.736,2.675764192139738
2002-02-01,臺中縣,40300,35726,0,4573,0,0.958,7.812376995407829
2002-02-01,臺南市,55482,49101,0,6381,0,1.076,7.694875411377527
2002-02-01,臺南市(舊),24976,21129,0,3847,0,1.214,5.492331687028853
2002-02-01,臺南縣,30505,27971,0,2534,0,0.984,11.038279400157853
2002-02-01,高雄市,70746,64128,0,6619,0,0.927,9.688472578939416
2002-02-01,高雄市(舊),38240,34156,0,4084,0,0.913,8.363369245837415
2002-02-01,高雄縣,32507,29972,0,2535,0,0.945,11.8232741617357
2002-02-01,宜蘭縣,14161,12859,0,1302,0,1.085,9.876344086021506
2002-02-01,新竹縣,12172,11360,0,812,0,0.98,13.990147783251231
2002-02-01,苗栗縣,16726,15550,0,1176,0,1.083,13.22278911564626
2002-02-01,彰化縣,35875,33728,0,2147,0,0.977,15.709361900326037
2002-02-01,南投縣,13123,12017,0,1106,0,0.876,10.865280289330922
2002-02-01,雲林縣,19039,17593,0,1447,0,0.915,12.158258465791292
2002-02-01,嘉義縣,15296,14201,0,1095,0,0.978,12.968949771689498
2002-02-01,屏東縣,26091,25154,0,937,0,1.03,26.845250800426893
2002-02-01,臺東縣,8571,7243,0,1327,0,1.259,5.458176337603617
2002-02-01,花蓮縣,14084,12407,0,1677,0,1.433,7.398330351818724
2002-02-01,澎湖縣,2805,2518,0,287,0,1.079,8.773519163763066
2002-02-01,基隆市,12011,9478,0,2532,0,1.098,3.7432859399684046
2002-02-01,新竹市,12621,10905,0,1716,0,1.207,6.354895104895105
2002-02-01,嘉義市,8841,8226,0,615,0,1.181,13.37560975609756
2002-02-01,金門縣,1890,1735,0,155,0,1.178,11.193548387096774
2002-02-01,連江縣,0,0,0,0,0,0,NaN
2002-03-01,新北市,109490,103800,0,5690,0,0.978,18.242530755711776
2002-03-01,臺北市,76417,60644,0,15774,0,0.936,3.8445543299099785
2002-03-01,桃園市,49190,45931,0,3259,0,0.898,14.093586989874195
2002-03-01,臺中市,54615,44929,0,9686,0,0.71,4.638550485236424
2002-03-01,臺中市(舊),20072,14786,0,5286,0,0.66,2.7972001513431706
2002-03-01,臺中縣,34543,30142,0,4400,0,0.742,6.850454545454546
2002-03-01,臺南市,53390,47264,0,6127,0,0.935,7.714052554267994
2002-03-01,臺南市(舊),22759,19146,0,3613,0,0.999,5.299197342928315
2002-03-01,臺南縣,30631,28118,0,2514,0,0.892,11.184566428003182
2002-03-01,高雄市,71157,65255,0,5903,0,0.842,11.054548534643402
2002-03-01,高雄市(舊),39373,36096,0,3277,0,0.848,11.01495270064083
2002-03-01,高雄縣,31784,29159,0,2625,0,0.835,11.108190476190476
2002-03-01,宜蘭縣,13746,12445,0,1300,0,0.951,9.573076923076924
2002-03-01,新竹縣,10272,9566,0,706,0,0.746,13.549575070821529
2002-03-01,苗栗縣,15508,14337,0,1172,0,0.907,12.232935153583618
2002-03-01,彰化縣,31694,29744,0,1950,0,0.779,15.253333333333334
2002-03-01,南投縣,12472,11176,0,1297,0,0.752,8.61680801850424
2002-03-01,雲林縣,18124,16705,0,1418,0,0.786,11.780677009873061
2002-03-01,嘉義縣,14806,13784,0,1022,0,0.863,13.487279843444227
2002-03-01,屏東縣,25354,24430,0,924,0,0.904,26.439393939393938
2002-03-01,臺東縣,8167,7001,0,1166,0,1.076,6.004288164665523
2002-03-01,花蓮縣,13037,11529,0,1508,0,1.194,7.645225464190982
2002-03-01,澎湖縣,2826,2458,0,368,0,0.983,6.679347826086956
2002-03-01,基隆市,10939,9101,0,1837,0,0.903,4.954273271638541
2002-03-01,新竹市,11960,10334,0,1626,0,1.032,6.355473554735547
2002-03-01,嘉義市,8528,7877,0,651,0,1.03,12.09984639016897
2002-03-01,金門縣,1906,1693,0,213,0,1.071,7.948356807511737
2002-03-01,連江縣,0,0,0,0,0,0,NaN
2002-04-01,新北市,114683,109166,0,5517,0,1.057,19.787203190139568
2002-04-01,臺北市,83085,63332,0,19753,0,1.052,3.2061965271098063
2002-04-01,桃園市,49275,45800,0,3475,0,0.928,13.179856115107913
2002-04-01,臺中市,56368,47089,0,9280,0,0.756,5.074245689655172
2002-04-01,臺中市(舊),20534,15128,0,5407,0,0.697,2.7978546328832996
2002-04-01,臺中縣,35834,31961,0,3873,0,0.795,8.252259230570617
2002-04-01,臺南市,55978,49717,0,6261,0,1.013,7.940744290049513
2002-04-01,臺南市(舊),24073,20556,0,3517,0,1.092,5.84475405174865
2002-04-01,臺南縣,31905,29161,0,2744,0,0.96,10.627186588921283
2002-04-01,高雄市,72079,65980,0,6098,0,0.88,10.819940964250574
2002-04-01,高雄市(舊),39592,36236,0,3356,0,0.88,10.797377830750895
2002-04-01,高雄縣,32487,29744,0,2743,0,0.88,10.843601895734597
2002-04-01,宜蘭縣,13622,12032,0,1589,0,0.975,7.572057898049088
2002-04-01,新竹縣,11825,11106,0,719,0,0.886,15.44645340751043
2002-04-01,苗栗縣,16095,14856,0,1239,0,0.974,11.990314769975788
2002-04-01,彰化縣,32257,30378,0,1879,0,0.818,16.167110164981374
2002-04-01,南投縣,12614,11521,0,1093,0,0.786,10.540713632204941
2002-04-01,雲林縣,18793,17377,0,1416,0,0.842,12.271892655367232
2002-04-01,嘉義縣,16394,15312,0,1082,0,0.987,14.151571164510166
2002-04-01,屏東縣,25505,24633,0,873,0,0.936,28.216494845360824
2002-04-01,臺東縣,7979,6921,0,1058,0,1.086,6.541587901701323
2002-04-01,花蓮縣,13185,11761,0,1424,0,1.245,8.259129213483146
2002-04-01,澎湖縣,2639,2352,0,287,0,0.951,8.195121951219512
2002-04-01,基隆市,11738,9546,0,2191,0,1.001,4.356914650844363
2002-04-01,新竹市,12166,10559,0,1607,0,1.084,6.570628500311138
2002-04-01,嘉義市,8378,7772,0,606,0,1.046,12.825082508250825
2002-04-01,金門縣,1902,1727,0,176,0,1.102,9.8125
2002-04-01,連江縣,0,0,0,0,0,0,NaN
2002-05-01,新北市,119876,113607,0,6269,0,1.069,18.122029031743498
2002-05-01,臺北市,84383,64258,0,20125,0,1.033,3.192944099378882
2002-05-01,桃園市,48888,45275,0,3613,0,0.89,12.53113755881539
2002-05-01,臺中市,60306,49934,0,10373,0,0.782,4.813843632507472
2002-05-01,臺中市(舊),21661,15476,0,6185,0,0.71,2.5021827000808408
2002-05-01,臺中縣,38645,34458,0,4187,0,0.829,8.229758777167422
2002-05-01,臺南市,59318,52674,0,6644,0,1.039,7.928055388320289
2002-05-01,臺南市(舊),25591,21940,0,3651,0,1.123,6.009312517118597
2002-05-01,臺南縣,33727,30734,0,2993,0,0.982,10.268626795857
2002-05-01,高雄市,77434,71044,0,6390,0,0.914,11.117996870109547
2002-05-01,高雄市(舊),43323,39879,0,3443,0,0.931,11.582631426081905
2002-05-01,高雄縣,34112,31165,0,2947,0,0.893,10.575161180861894
2002-05-01,宜蘭縣,13798,12356,0,1442,0,0.956,8.56865464632455
2002-05-01,新竹縣,12365,11623,0,742,0,0.895,15.664420485175203
2002-05-01,苗栗縣,16615,15283,0,1332,0,0.973,11.473723723723724
2002-05-01,彰化縣,32209,29882,0,2327,0,0.79,12.841426729694886
2002-05-01,南投縣,13231,11960,0,1272,0,0.798,9.40251572327044
2002-05-01,雲林縣,18885,17368,0,1517,0,0.819,11.448912326961107
2002-05-01,嘉義縣,18785,17742,0,1042,0,1.095,17.02687140115163
2002-05-01,屏東縣,26130,25213,0,917,0,0.929,27.495092693565976
2002-05-01,臺東縣,8503,7165,0,1338,0,1.121,5.355007473841555
2002-05-01,花蓮縣,13492,11902,0,1590,0,1.235,7.485534591194969
2002-05-01,澎湖縣,2821,2481,0,339,0,0.985,7.31858407079646
2002-05-01,基隆市,13352,10659,0,2693,0,1.102,3.9580393613070926
2002-05-01,新竹市,12849,11221,0,1628,0,1.106,6.892506142506143
2002-05-01,嘉義市,8755,8257,0,498,0,1.057,16.580321285140563
2002-05-01,金門縣,1825,1671,0,154,0,1.021,10.85064935064935
2002-05-01,連江縣,0,0,0,0,0,0,NaN
2002-06-01,新北市,114390,108949,0,5441,0,1.078,20.023708877044662
2002-06-01,臺北市,78389,59368,0,19021,0,0.992,3.1211818516376635
2002-06-01,桃園市,51917,48584,0,3333,0,0.975,14.576657665766577
2002-06-01,臺中市,56829,46763,0,10066,0,0.761,4.645638784025432
2002-06-01,臺中市(舊),20591,14882,0,5709,0,0.697,2.606761254160098
2002-06-01,臺中縣,36238,31881,0,4356,0,0.803,7.318870523415978
2002-06-01,臺南市,57149,50845,0,6304,0,1.034,8.065513959390863
2002-06-01,臺南市(舊),24566,20913,0,3653,0,1.114,5.724883657267999
2002-06-01,臺南縣,32583,29932,0,2651,0,0.981,11.29083364768012
2002-06-01,高雄市,76556,68846,0,7710,0,0.933,8.929442282749676
2002-06-01,高雄市(舊),43021,38137,0,4884,0,0.954,7.808558558558558
2002-06-01,高雄縣,33535,30709,0,2826,0,0.908,10.866595895258316
2002-06-01,宜蘭縣,13477,12138,0,1340,0,0.965,9.058208955223881
2002-06-01,新竹縣,12606,11880,0,726,0,0.941,16.363636363636363
2002-06-01,苗栗縣,16286,14970,0,1316,0,0.986,11.375379939209726
2002-06-01,彰化縣,32290,29910,0,2380,0,0.819,12.567226890756302
2002-06-01,南投縣,12717,11567,0,1150,0,0.792,10.058260869565217
2002-06-01,雲林縣,18571,17224,0,1347,0,0.833,12.786933927245732
2002-06-01,嘉義縣,22508,21276,0,1232,0,1.356,17.26948051948052
2002-06-01,屏東縣,24711,23873,0,838,0,0.909,28.488066825775658
2002-06-01,臺東縣,7948,6899,0,1049,0,1.083,6.5767397521449
2002-06-01,花蓮縣,12983,11476,0,1507,0,1.229,7.615129396151294
2002-06-01,澎湖縣,2715,2388,0,328,0,0.979,7.280487804878049
2002-06-01,基隆市,12827,10772,0,2055,0,1.094,5.241849148418492
2002-06-01,新竹市,12597,11037,0,1560,0,1.119,7.075
2002-06-01,嘉義市,8859,8155,0,705,0,1.104,11.567375886524824
2002-06-01,金門縣,0,1596,0,0,0,0,Inf
2002-06-01,連江縣,0,0,0,0,0,0,NaN
2002-07-01,新北市,119508,112686,0,6821,0,1.115,16.520451546694034
2002-07-01,臺北市,82806,62897,0,19910,0,1.013,3.1590657960823707
2002-07-01,桃園市,53040,48453,0,4587,0,0.963,10.563113145846959
2002-07-01,臺中市,59683,49445,0,10239,0,0.773,4.829084871569489
2002-07-01,臺中市(舊),21230,15425,0,5805,0,0.694,2.657192075796727
2002-07-01,臺中縣,38453,34020,0,4434,0,0.824,7.672530446549391
2002-07-01,臺南市,58690,51812,0,6879,0,1.028,7.531908707660997
2002-07-01,臺南市(舊),24998,21024,0,3974,0,1.097,5.290387518872673
2002-07-01,臺南縣,33692,30787,0,2905,0,0.982,10.597934595524958
2002-07-01,高雄市,82289,73486,0,8803,0,0.97,8.347835965011928
2002-07-01,高雄市(舊),46792,41246,0,5546,0,1.003,7.437071763433105
2002-07-01,高雄縣,35497,32240,0,3257,0,0.931,9.898679766656432
2002-07-01,宜蘭縣,13250,11805,0,1445,0,0.919,8.16955017301038
2002-07-01,新竹縣,12584,11767,0,818,0,0.908,14.385085574572127
2002-07-01,苗栗縣,16746,15415,0,1331,0,0.982,11.581517655897821
2002-07-01,彰化縣,33861,30539,0,3321,0,0.831,9.195724179464017
2002-07-01,南投縣,13306,12193,0,1113,0,0.8,10.95507637017071
2002-07-01,雲林縣,20713,18479,0,2235,0,0.9,8.26800894854586
2002-07-01,嘉義縣,14920,13776,0,1144,0,0.87,12.041958041958042
2002-07-01,屏東縣,25925,24935,0,991,0,0.923,25.161453077699292
2002-07-01,臺東縣,8686,7287,0,1399,0,1.146,5.208720514653324
2002-07-01,花蓮縣,11292,9919,0,1374,0,1.035,7.2190684133915575
2002-07-01,澎湖縣,2818,2463,0,355,0,0.983,6.938028169014085
2002-07-01,基隆市,12588,9793,0,2795,0,1.039,3.503756708407871
2002-07-01,新竹市,12480,10898,0,1583,0,1.071,6.884396715097916
2002-07-01,嘉義市,9453,8843,0,610,0,1.14,14.49672131147541
2002-07-01,金門縣,1776,1613,0,162,0,0.988,9.95679012345679
2002-07-01,連江縣,0,0,0,0,0,0,NaN
2002-08-01,新北市,116490,109577,0,6913,0,1.087,15.85086069723709
2002-08-01,臺北市,81772,62250,0,19522,0,1,3.188710173137998
2002-08-01,桃園市,52259,47452,0,4807,0,0.947,9.871437486998127
2002-08-01,臺中市,57186,47959,0,9227,0,0.74,5.197680719627181
2002-08-01,臺中市(舊),20196,15143,0,5053,0,0.66,2.996833564219276
2002-08-01,臺中縣,36990,32816,0,4174,0,0.792,7.862002874940106
2002-08-01,臺南市,57593,50894,0,6699,0,1.009,7.5972533213912525
2002-08-01,臺南市(舊),25097,21225,0,3872,0,1.101,5.481663223140496
2002-08-01,臺南縣,32496,29669,0,2827,0,0.948,10.494870887866997
2002-08-01,高雄市,77479,68625,0,8854,0,0.913,7.750734131466004
2002-08-01,高雄市(舊),44295,38728,0,5567,0,0.948,6.956709179091073
2002-08-01,高雄縣,33184,29897,0,3287,0,0.87,9.095527836933375
2002-08-01,宜蘭縣,13602,11871,0,1731,0,0.944,6.8578856152513
2002-08-01,新竹縣,12310,11476,0,834,0,0.887,13.760191846522781
2002-08-01,苗栗縣,16103,14468,0,1635,0,0.944,8.848929663608562
2002-08-01,彰化縣,33312,30007,0,3305,0,0.817,9.07927382753404
2002-08-01,南投縣,13156,12023,0,1133,0,0.792,10.611650485436893
2002-08-01,雲林縣,19022,17290,0,1732,0,0.827,9.982678983833718
2002-08-01,嘉義縣,15094,13924,0,1171,0,0.881,11.890691716481639
2002-08-01,屏東縣,25385,24293,0,1092,0,0.904,22.246336996336996
2002-08-01,臺東縣,8486,7157,0,1330,0,1.131,5.381203007518797
2002-08-01,花蓮縣,12165,10746,0,1420,0,1.116,7.567605633802817
2002-08-01,澎湖縣,2796,2428,0,368,0,0.976,6.5978260869565215
2002-08-01,基隆市,11928,9647,0,2281,0,0.984,4.229285401139851
2002-08-01,新竹市,12054,10527,0,1527,0,1.033,6.893909626719057
2002-08-01,嘉義市,9085,8482,0,603,0,1.096,14.066334991708127
2002-08-01,金門縣,1886,1662,0,224,0,1.047,7.419642857142857
2002-08-01,連江縣,0,0,0,0,0,0,NaN
2002-09-01,新北市,112628,105128,0,7500,0,1.085,14.017066666666667
2002-09-01,臺北市,75875,56823,0,19052,0,0.959,2.9825215200503883
2002-09-01,桃園市,51219,46838,0,4382,0,0.958,10.688726608854404
2002-09-01,臺中市,54761,44403,0,10359,0,0.731,4.286417607877208
2002-09-01,臺中市(舊),20682,15287,0,5395,0,0.697,2.8335495829471733
2002-09-01,臺中縣,34079,29115,0,4964,0,0.753,5.865229653505238
2002-09-01,臺南市,53946,47353,0,6593,0,0.977,7.182314576065524
2002-09-01,臺南市(舊),22382,18602,0,3780,0,1.015,4.921164021164021
2002-09-01,臺南縣,31564,28751,0,2813,0,0.951,10.220760753643797
2002-09-01,高雄市,79897,70304,0,9593,0,0.972,7.32867716042948
2002-09-01,高雄市(舊),42905,36605,0,6300,0,0.949,5.81031746031746
2002-09-01,高雄縣,36993,33699,0,3293,0,1.001,10.233525660491953
2002-09-01,宜蘭縣,12007,10362,0,1645,0,0.861,6.299088145896657
2002-09-01,新竹縣,11951,11145,0,806,0,0.889,13.827543424317618
2002-09-01,苗栗縣,15143,13692,0,1452,0,0.977,9.429752066115702
2002-09-01,彰化縣,32046,28537,0,3509,0,0.812,8.132516386434881
2002-09-01,南投縣,12473,11290,0,1183,0,0.787,9.543533389687235
2002-09-01,雲林縣,18581,16682,0,1899,0,0.834,8.784623486045287
2002-09-01,嘉義縣,14884,13624,0,1260,0,0.901,10.812698412698413
2002-09-01,屏東縣,23275,22220,0,1056,0,0.857,21.041666666666668
2002-09-01,臺東縣,7792,6640,0,1152,0,1.077,5.763888888888889
2002-09-01,花蓮縣,12444,10824,0,1620,0,1.18,6.681481481481481
2002-09-01,澎湖縣,2717,2302,0,415,0,0.98,5.546987951807229
2002-09-01,基隆市,11860,9287,0,2572,0,1.011,3.6108087091757386
2002-09-01,新竹市,11700,10168,0,1532,0,1.035,6.637075718015666
2002-09-01,嘉義市,8779,8130,0,650,0,1.094,12.507692307692308
2002-09-01,金門縣,1828,1590,0,239,0,1.045,6.652719665271967
2002-09-01,連江縣,0,0,0,0,0,0,NaN
2002-10-01,新北市,115284,107197,0,8087,0,1.075,13.255471744775566
2002-10-01,臺北市,94644,75033,0,19611,0,1.157,3.826067003212483
2002-10-01,桃園市,50789,45848,0,4941,0,0.918,9.279093300951224
2002-10-01,臺中市,55283,44852,0,10431,0,0.714,4.299875371488832
2002-10-01,臺中市(舊),20866,14916,0,5951,0,0.68,2.5064695009242146
2002-10-01,臺中縣,34416,29936,0,4480,0,0.736,6.682142857142857
2002-10-01,臺南市,53510,46960,0,6550,0,0.936,7.1694656488549615
2002-10-01,臺南市(舊),22888,19102,0,3785,0,1.001,5.046763540290621
2002-10-01,臺南縣,30622,27858,0,2765,0,0.892,10.075226039783002
2002-10-01,高雄市,74749,64375,0,10374,0,0.88,6.205417389627916
2002-10-01,高雄市(舊),43455,36398,0,7058,0,0.929,5.156984981581185
2002-10-01,高雄縣,31294,27977,0,3317,0,0.819,8.434428700633102
2002-10-01,宜蘭縣,12510,10579,0,1931,0,0.869,5.478508544795443
2002-10-01,新竹縣,12010,11217,0,793,0,0.864,14.145018915510718
2002-10-01,苗栗縣,15192,13576,0,1615,0,0.947,8.406191950464397
2002-10-01,彰化縣,31436,28106,0,3330,0,0.771,8.44024024024024
2002-10-01,南投縣,12234,10838,0,1395,0,0.746,7.769175627240143
2002-10-01,雲林縣,18751,16783,0,1967,0,0.815,8.532282663955263
2002-10-01,嘉義縣,14111,12987,0,1124,0,0.819,11.554270462633452
2002-10-01,屏東縣,23084,22104,0,980,0,0.823,22.555102040816326
2002-10-01,臺東縣,7722,6590,0,1132,0,1.038,5.821554770318021
2002-10-01,花蓮縣,11728,10204,0,1524,0,1.076,6.695538057742782
2002-10-01,澎湖縣,2835,2395,0,440,0,0.989,5.443181818181818
2002-10-01,基隆市,11295,9303,0,1992,0,0.932,4.670180722891566
2002-10-01,新竹市,11645,10079,0,1567,0,0.996,6.432035737077218
2002-10-01,嘉義市,8050,7408,0,642,0,0.97,11.538940809968848
2002-10-01,金門縣,1738,1482,0,256,0,0.959,5.7890625
2002-10-01,連江縣,0,0,0,0,0,0,NaN
2002-11-01,新北市,107832,99326,0,8506,0,1.04,11.677169057136139
2002-11-01,臺北市,70539,51850,0,18689,0,0.89,2.7743592487559527
2002-11-01,桃園市,50056,44243,0,5813,0,0.943,7.611044211250645
2002-11-01,臺中市,53216,43387,0,9829,0,0.71,4.414182521110998
2002-11-01,臺中市(舊),18887,13659,0,5228,0,0.636,2.612662586074981
2002-11-01,臺中縣,34329,29728,0,4601,0,0.758,6.461204086068246
2002-11-01,臺南市,50117,43776,0,6341,0,0.904,6.903642958523892
2002-11-01,臺南市(舊),21992,18263,0,3728,0,0.991,4.89887339055794
2002-11-01,臺南縣,28125,25513,0,2612,0,0.847,9.767611026033691
2002-11-01,高雄市,68942,58853,0,10089,0,0.839,5.8333828922588955
2002-11-01,高雄市(舊),39394,32855,0,6539,0,0.87,5.024468573176327
2002-11-01,高雄縣,29547,25997,0,3550,0,0.8,7.323098591549296
2002-11-01,宜蘭縣,11767,9888,0,1879,0,0.845,5.2623736029803085
2002-11-01,新竹縣,11431,10597,0,834,0,0.849,12.706235011990408
2002-11-01,苗栗縣,14149,12606,0,1543,0,0.857,8.169799092676604
2002-11-01,彰化縣,29438,26270,0,3168,0,0.746,8.29229797979798
2002-11-01,南投縣,11294,10053,0,1241,0,0.701,8.100725221595487
2002-11-01,雲林縣,17638,15812,0,1826,0,0.792,8.659364731653888
2002-11-01,嘉義縣,13526,12420,0,1106,0,0.808,11.229656419529837
2002-11-01,屏東縣,22244,21342,0,902,0,0.819,23.660753880266075
2002-11-01,臺東縣,7620,6249,0,1371,0,1.058,4.557986870897155
2002-11-01,花蓮縣,11439,9940,0,1500,0,1.084,6.626666666666667
2002-11-01,澎湖縣,2743,2295,0,448,0,0.989,5.122767857142857
2002-11-01,基隆市,10312,8374,0,1938,0,0.879,4.32094943240454
2002-11-01,新竹市,10951,9475,0,1476,0,0.966,6.419376693766938
2002-11-01,嘉義市,7362,6755,0,606,0,0.916,11.146864686468646
2002-11-01,金門縣,1742,1469,0,273,0,0.99,5.380952380952381
2002-11-01,連江縣,0,0,0,0,0,0,NaN
2002-12-01,新北市,112777,103627,0,9151,0,1.043,11.324117582777838
2002-12-01,臺北市,73828,54779,0,19050,0,0.901,2.8755380577427823
2002-12-01,桃園市,51566,44940,0,6626,0,0.939,6.782372472079686
2002-12-01,臺中市,55384,44039,0,11345,0,0.721,3.8817981489643016
2002-12-01,臺中市(舊),20825,14221,0,6605,0,0.677,2.1530658591975778
2002-12-01,臺中縣,34559,29818,0,4740,0,0.751,6.290717299578059
2002-12-01,臺南市,51447,45051,0,6396,0,0.898,7.043621013133208
2002-12-01,臺南市(舊),22156,18399,0,3757,0,0.966,4.897258450891669
2002-12-01,臺南縣,29291,26651,0,2640,0,0.853,10.095075757575758
2002-12-01,高雄市,74646,64921,0,9725,0,0.879,6.675681233933162
2002-12-01,高雄市(舊),43005,36778,0,6226,0,0.919,5.907163507870222
2002-12-01,高雄縣,31642,28143,0,3499,0,0.829,8.043155187196342
2002-12-01,宜蘭縣,12364,10570,0,1794,0,0.859,5.891861761426979
2002-12-01,新竹縣,11794,11001,0,793,0,0.846,13.872635561160152
2002-12-01,苗栗縣,15097,13494,0,1604,0,0.883,8.412718204488778
2002-12-01,彰化縣,31402,28064,0,3337,0,0.77,8.409949056038357
2002-12-01,南投縣,11759,10562,0,1196,0,0.707,8.831103678929766
2002-12-01,雲林縣,18228,16384,0,1844,0,0.792,8.885032537960955
2002-12-01,嘉義縣,16463,15112,0,1352,0,0.961,11.177514792899409
2002-12-01,屏東縣,22317,21369,0,947,0,0.794,22.5649419218585
2002-12-01,臺東縣,8467,7013,0,1454,0,1.123,4.8232462173315
2002-12-01,花蓮縣,11198,9657,0,1541,0,1.026,6.2667099286177805
2002-12-01,澎湖縣,2763,2348,0,415,0,0.964,5.6578313253012045
2002-12-01,基隆市,10302,8253,0,2049,0,0.849,4.027818448023426
2002-12-01,新竹市,11442,9967,0,1475,0,0.976,6.75728813559322
2002-12-01,嘉義市,7665,7020,0,644,0,0.923,10.900621118012422
2002-12-01,金門縣,1676,1483,0,194,0,0.919,7.644329896907217
2002-12-01,連江縣,0,0,0,0,0,0,NaN
2003-01-01,新北市,120021,109501,0,9440,1080,1.084,11.59968220338983
2003-01-01,臺北市,91092,71286,0,19549,257,1.113,3.64652923423193
2003-01-01,桃園市,56043,48144,0,5707,2192,1.009,8.435955843700718
2003-01-01,臺中市,62793,50331,0,9450,3011,0.817,5.326031746031746
2003-01-01,臺中市(舊),23130,16061,0,4989,2080,0.752,3.2192824213269193
2003-01-01,臺中縣,39662,34271,0,4461,931,0.861,7.682358215646716
2003-01-01,臺南市,57995,49548,0,7555,893,1.011,6.558305757776307
2003-01-01,臺南市(舊),25519,20957,0,4286,277,1.108,4.889640690620626
2003-01-01,臺南縣,32476,28591,0,3269,616,0.946,8.746099724686449
2003-01-01,高雄市,77825,67945,0,9707,173,0.916,6.999587926238797
2003-01-01,高雄市(舊),42513,36420,0,6094,0,0.909,5.976370200196915
2003-01-01,高雄縣,35312,31525,0,3614,173,0.924,8.723021582733812
2003-01-01,宜蘭縣,13706,11178,0,2303,225,0.953,4.853669127225358
2003-01-01,新竹縣,13183,12202,0,982,0,0.947,12.425661914460285
2003-01-01,苗栗縣,17299,15427,0,1657,215,1.004,9.310199155099578
